Incident_ID,Incident_Type,Priority,Assigned_Department,Location,Reported_Time,Resolved_Time,Resolution_Time_Hours,Status,Resolution_Type
INC100811,Network Outage,High,Database Admin,Data Center A,2024-06-25 16:00:00,2024-06-26 10:00:00,18.0,Resolved,Configuration Fix
INC100812,Network Outage,High,Network Team,Data Center B,2024-10-19 02:00:00,2024-10-20 19:00:00,41.0,Resolved,Reboot
INC100813,Security Breach,Medium,IT Support,Data Center A,2024-06-06 03:00:00,2024-06-08 01:00:00,46.0,Resolved,Patch Applied
INC100814,Server Crash,High,Security Team,Remote Site 2,2024-03-26 06:00:00,2024-03-27 12:00:00,30.0,Resolved,Configuration Fix
INC100815,Security Breach,Low,Database Admin,Remote Site 1,2024-07-13 05:00:00,2024-07-14 09:00:00,28.0,Resolved,Reboot
INC100816,Security Breach,Critical,Network Team,Remote Site 1,2024-10-08 20:00:00,2024-10-09 09:00:00,13.0,Resolved,Security Mitigation
INC100817,Security Breach,Low,Database Admin,Remote Site 1,2024-01-27 18:00:00,2024-01-28 02:00:00,8.0,Resolved,Configuration Fix
INC100818,Security Breach,Critical,DevOps,Data Center A,2024-10-23 21:00:00,2024-10-25 03:00:00,30.0,Resolved,Security Mitigation
INC100819,Network Outage,Critical,IT Support,Head Office,2024-06-27 23:00:00,2024-06-28 05:00:00,6.0,Resolved,Configuration Fix
INC100820,Database Failure,Medium,Security Team,Remote Site 2,2024-08-26 04:00:00,2024-08-27 09:00:00,29.0,Resolved,Patch Applied
INC100821,Network Outage,Critical,DevOps,Remote Site 2,2024-07-15 08:00:00,2024-07-18 01:00:00,65.0,Closed,Reboot
INC100822,Server Crash,Critical,Security Team,Remote Site 1,2024-02-20 12:00:00,2024-02-21 05:00:00,17.0,Resolved,Configuration Fix
INC100823,Network Outage,Critical,Database Admin,Data Center A,2024-07-06 02:00:00,2024-07-08 06:00:00,52.0,Resolved,Configuration Fix
INC100824,Network Outage,Critical,Database Admin,Remote Site 1,2024-09-21 03:00:00,2024-09-21 20:00:00,17.0,Resolved,Patch Applied
INC100825,Application Bug,Medium,DevOps,Remote Site 1,2024-08-10 15:00:00,2024-08-11 17:00:00,26.0,Resolved,Security Mitigation
INC100826,Database Failure,Medium,Network Team,Data Center A,2024-03-31 21:00:00,2024-04-03 05:00:00,56.0,Resolved,Configuration Fix
INC100827,Database Failure,Low,IT Support,Remote Site 1,2024-05-24 13:00:00,2024-05-26 12:00:00,47.0,Resolved,Configuration Fix
INC100828,Server Crash,High,Security Team,Remote Site 2,2024-08-11 17:00:00,2024-08-11 21:00:00,4.0,Resolved,Configuration Fix
INC100829,Server Crash,High,Database Admin,Remote Site 1,2024-07-31 17:00:00,2024-08-01 12:00:00,19.0,Resolved,Hardware Replacement
INC100830,Network Outage,Medium,Network Team,Head Office,2024-02-23 05:00:00,2024-02-23 16:00:00,11.0,Resolved,Reboot
INC100831,Network Outage,Medium,Database Admin,Data Center B,2024-10-23 12:00:00,2024-10-25 01:00:00,37.0,Resolved,Reboot
INC100832,Security Breach,Low,Security Team,Remote Site 1,2024-06-09 19:00:00,2024-06-09 22:00:00,3.0,Resolved,Configuration Fix
INC100833,Server Crash,Medium,Network Team,Remote Site 2,2024-06-27 14:00:00,2024-06-29 00:00:00,34.0,Resolved,Security Mitigation
INC100834,Application Bug,Medium,IT Support,Remote Site 1,2024-07-17 23:00:00,2024-07-20 19:00:00,68.0,Closed,Reboot
INC100835,Security Breach,Medium,IT Support,Head Office,2024-03-09 12:00:00,2024-03-10 23:00:00,35.0,Resolved,Reboot
INC100836,Application Bug,Low,IT Support,Remote Site 1,2024-08-13 09:00:00,2024-08-14 20:00:00,35.0,Resolved,Configuration Fix
INC100837,Network Outage,Low,Security Team,Remote Site 1,2024-03-19 21:00:00,2024-03-21 22:00:00,49.0,Resolved,Security Mitigation
INC100838,Network Outage,High,DevOps,Remote Site 2,2024-06-30 10:00:00,2024-06-30 22:00:00,12.0,Resolved,Patch Applied
INC100839,Server Crash,Critical,Database Admin,Data Center A,2024-01-14 13:00:00,2024-01-15 21:00:00,32.0,Resolved,Security Mitigation
INC100840,Security Breach,High,DevOps,Remote Site 1,2024-09-11 02:00:00,2024-09-11 23:00:00,21.0,Resolved,Reboot
INC100841,Security Breach,High,Security Team,Head Office,2024-03-21 14:00:00,2024-03-24 07:00:00,65.0,Closed,Configuration Fix
INC100842,Network Outage,High,DevOps,Data Center A,2024-11-18 06:00:00,2024-11-21 06:00:00,72.0,Closed,Configuration Fix
INC100843,Server Crash,Medium,Security Team,Remote Site 1,2024-08-12 05:00:00,2024-08-12 23:00:00,18.0,Resolved,Reboot
INC100844,Application Bug,Medium,DevOps,Data Center B,2024-07-14 13:00:00,2024-07-15 09:00:00,20.0,Resolved,Hardware Replacement
INC100845,Security Breach,High,DevOps,Remote Site 2,2024-02-14 23:00:00,2024-02-16 02:00:00,27.0,Resolved,Patch Applied
INC100846,Database Failure,Medium,Network Team,Head Office,2024-08-23 00:00:00,2024-08-25 20:00:00,68.0,Closed,Patch Applied
INC100847,Application Bug,Medium,Database Admin,Data Center B,2024-04-18 08:00:00,2024-04-18 17:00:00,9.0,Resolved,Security Mitigation
INC100848,Database Failure,Low,Network Team,Head Office,2024-10-13 13:00:00,2024-10-14 08:00:00,19.0,Resolved,Reboot
INC100849,Security Breach,Critical,DevOps,Head Office,2024-05-31 05:00:00,2024-06-01 17:00:00,36.0,Resolved,Patch Applied
INC100850,Server Crash,Low,Network Team,Data Center B,2024-01-09 22:00:00,2024-01-11 09:00:00,35.0,Resolved,Security Mitigation
INC100851,Database Failure,Medium,Database Admin,Data Center B,2024-03-19 19:00:00,2024-03-19 23:00:00,4.0,Resolved,Configuration Fix
INC100852,Network Outage,Critical,Network Team,Remote Site 2,2024-10-15 19:00:00,2024-10-18 08:00:00,61.0,Closed,Configuration Fix
INC100853,Server Crash,Critical,DevOps,Remote Site 1,2024-02-16 22:00:00,2024-02-17 19:00:00,21.0,Resolved,Patch Applied
INC100854,Server Crash,Low,DevOps,Data Center A,2024-11-11 21:00:00,2024-11-13 08:00:00,35.0,Resolved,Hardware Replacement
INC100855,Server Crash,Medium,Network Team,Data Center A,2024-03-01 10:00:00,2024-03-03 19:00:00,57.0,Resolved,Security Mitigation
INC100856,Application Bug,High,DevOps,Data Center B,2024-05-25 22:00:00,2024-05-28 02:00:00,52.0,Resolved,Reboot
INC100857,Database Failure,Critical,Security Team,Remote Site 1,2024-07-27 17:00:00,2024-07-30 14:00:00,69.0,Closed,Security Mitigation
INC100858,Network Outage,Low,DevOps,Remote Site 1,2024-10-09 06:00:00,2024-10-09 12:00:00,6.0,Resolved,Patch Applied
INC100859,Database Failure,Critical,IT Support,Remote Site 2,2024-05-12 05:00:00,2024-05-15 00:00:00,67.0,Closed,Reboot
INC100860,Server Crash,High,DevOps,Remote Site 1,2024-10-28 20:00:00,2024-10-30 11:00:00,39.0,Resolved,Configuration Fix
INC100861,Application Bug,Medium,DevOps,Head Office,2024-07-28 06:00:00,2024-07-28 13:00:00,7.0,Resolved,Security Mitigation
INC100862,Server Crash,Critical,DevOps,Data Center A,2024-09-03 15:00:00,2024-09-06 08:00:00,65.0,Closed,Reboot
INC100863,Server Crash,Medium,DevOps,Remote Site 1,2024-04-20 09:00:00,2024-04-22 19:00:00,58.0,Resolved,Reboot
INC100864,Server Crash,Critical,Database Admin,Data Center B,2024-10-28 05:00:00,2024-10-30 16:00:00,59.0,Resolved,Reboot
INC100865,Security Breach,High,Network Team,Data Center A,2024-02-01 03:00:00,2024-02-01 18:00:00,15.0,Resolved,Hardware Replacement
INC100866,Security Breach,Low,Database Admin,Remote Site 1,2024-09-05 02:00:00,2024-09-07 20:00:00,66.0,Closed,Security Mitigation
INC100867,Server Crash,Critical,Database Admin,Remote Site 1,2024-01-15 23:00:00,2024-01-16 21:00:00,22.0,Resolved,Configuration Fix
INC100868,Database Failure,Medium,Network Team,Data Center B,2024-03-02 01:00:00,2024-03-02 08:00:00,7.0,Resolved,Hardware Replacement
INC100869,Security Breach,High,DevOps,Head Office,2024-08-01 19:00:00,2024-08-02 19:00:00,24.0,Resolved,Reboot
INC100870,Server Crash,Medium,IT Support,Remote Site 2,2024-09-18 06:00:00,2024-09-19 15:00:00,33.0,Resolved,Reboot
INC100871,Application Bug,Critical,DevOps,Remote Site 2,2024-10-02 14:00:00,2024-10-02 15:00:00,1.0,Resolved,Security Mitigation
INC100872,Application Bug,Medium,Network Team,Remote Site 2,2024-08-13 02:00:00,2024-08-15 15:00:00,61.0,Closed,Hardware Replacement
INC100873,Application Bug,Critical,IT Support,Remote Site 2,2024-07-23 20:00:00,2024-07-23 21:00:00,1.0,Resolved,Patch Applied
INC100874,Database Failure,High,Database Admin,Remote Site 2,2024-10-06 22:00:00,2024-10-08 01:00:00,27.0,Resolved,Reboot
INC100875,Server Crash,Medium,IT Support,Head Office,2024-01-13 12:00:00,2024-01-14 07:00:00,19.0,Resolved,Reboot
INC100876,Database Failure,High,Security Team,Data Center A,2024-01-17 17:00:00,2024-01-18 07:00:00,14.0,Resolved,Hardware Replacement
INC100877,Server Crash,Medium,Security Team,Remote Site 2,2024-08-13 14:00:00,2024-08-16 14:00:00,72.0,Closed,Patch Applied
INC100878,Application Bug,High,IT Support,Data Center A,2024-09-19 07:00:00,2024-09-20 22:00:00,39.0,Resolved,Configuration Fix
INC100879,Security Breach,Critical,IT Support,Remote Site 1,2024-10-14 20:00:00,2024-10-17 19:00:00,71.0,Closed,Reboot
INC100880,Security Breach,Critical,Network Team,Data Center A,2024-08-25 02:00:00,2024-08-26 14:00:00,36.0,Resolved,Configuration Fix
INC100881,Database Failure,Critical,Database Admin,Data Center B,2024-08-25 12:00:00,2024-08-26 15:00:00,27.0,Resolved,Security Mitigation
INC100882,Network Outage,Low,Database Admin,Remote Site 2,2024-01-30 22:00:00,2024-02-02 12:00:00,62.0,Closed,Security Mitigation
INC100883,Security Breach,Critical,Database Admin,Head Office,2024-03-29 15:00:00,2024-04-01 11:00:00,68.0,Closed,Security Mitigation
INC100884,Database Failure,High,Network Team,Remote Site 2,2024-07-11 01:00:00,2024-07-13 17:00:00,64.0,Closed,Security Mitigation
INC100885,Application Bug,Critical,Network Team,Remote Site 2,2024-03-20 10:00:00,2024-03-22 00:00:00,38.0,Resolved,Patch Applied
INC100886,Network Outage,Low,IT Support,Remote Site 1,2024-08-01 11:00:00,2024-08-02 03:00:00,16.0,Resolved,Patch Applied
INC100887,Database Failure,Critical,DevOps,Data Center A,2024-04-23 22:00:00,2024-04-25 19:00:00,45.0,Resolved,Security Mitigation
INC100888,Server Crash,Low,Network Team,Head Office,2024-03-27 20:00:00,2024-03-28 05:00:00,9.0,Resolved,Configuration Fix
INC100889,Security Breach,High,IT Support,Data Center A,2024-08-22 02:00:00,2024-08-23 21:00:00,43.0,Resolved,Configuration Fix
INC100890,Application Bug,Low,Network Team,Data Center B,2024-04-22 19:00:00,2024-04-24 15:00:00,44.0,Resolved,Hardware Replacement
INC100891,Application Bug,Low,Network Team,Remote Site 1,2024-02-23 00:00:00,2024-02-25 11:00:00,59.0,Resolved,Security Mitigation
INC100892,Security Breach,Critical,DevOps,Data Center A,2024-10-12 01:00:00,2024-10-14 20:00:00,67.0,Closed,Configuration Fix
INC100893,Database Failure,High,Database Admin,Remote Site 2,2024-01-07 09:00:00,2024-01-08 12:00:00,27.0,Resolved,Security Mitigation
INC100894,Security Breach,High,IT Support,Data Center B,2024-04-05 17:00:00,2024-04-05 21:00:00,4.0,Resolved,Configuration Fix
INC100895,Application Bug,Medium,Database Admin,Remote Site 2,2024-05-12 23:00:00,2024-05-13 23:00:00,24.0,Resolved,Security Mitigation
INC100896,Network Outage,High,Security Team,Data Center A,2024-04-02 16:00:00,2024-04-04 21:00:00,53.0,Resolved,Reboot
INC100897,Application Bug,Medium,Security Team,Remote Site 1,2024-10-10 02:00:00,2024-10-11 17:00:00,39.0,Resolved,Patch Applied
INC100898,Database Failure,High,Network Team,Data Center A,2024-05-07 17:00:00,2024-05-07 22:00:00,5.0,Resolved,Patch Applied
INC100899,Network Outage,Critical,Database Admin,Data Center A,2024-09-29 17:00:00,2024-10-02 07:00:00,62.0,Closed,Security Mitigation
INC100900,Server Crash,Medium,Security Team,Remote Site 1,2024-09-07 00:00:00,2024-09-09 20:00:00,68.0,Closed,Configuration Fix
INC100901,Security Breach,Medium,IT Support,Remote Site 2,2024-08-18 23:00:00,2024-08-19 16:00:00,17.0,Resolved,Patch Applied
INC100902,Network Outage,Critical,DevOps,Remote Site 2,2024-02-09 12:00:00,2024-02-09 13:00:00,1.0,Resolved,Configuration Fix
INC100903,Network Outage,Low,Security Team,Remote Site 1,2024-10-30 12:00:00,2024-10-30 18:00:00,6.0,Resolved,Reboot
INC100904,Database Failure,High,IT Support,Remote Site 2,2024-09-15 21:00:00,2024-09-17 13:00:00,40.0,Resolved,Patch Applied
INC100905,Security Breach,Medium,Network Team,Head Office,2024-04-04 10:00:00,2024-04-07 07:00:00,69.0,Closed,Configuration Fix
INC100906,Application Bug,Low,Security Team,Data Center B,2024-02-23 18:00:00,2024-02-25 06:00:00,36.0,Resolved,Reboot
INC100907,Network Outage,Low,Network Team,Remote Site 2,2024-04-29 13:00:00,2024-05-02 12:00:00,71.0,Closed,Configuration Fix
INC100908,Security Breach,Medium,Security Team,Remote Site 2,2024-03-24 13:00:00,2024-03-25 11:00:00,22.0,Resolved,Reboot
INC100909,Security Breach,High,Database Admin,Remote Site 1,2024-01-18 07:00:00,2024-01-19 00:00:00,17.0,Resolved,Reboot
INC100910,Application Bug,Low,IT Support,Remote Site 1,2024-01-19 08:00:00,2024-01-19 20:00:00,12.0,Resolved,Hardware Replacement
INC100911,Application Bug,Medium,Database Admin,Remote Site 2,2024-08-02 20:00:00,2024-08-05 06:00:00,58.0,Resolved,Security Mitigation
INC100912,Security Breach,High,Security Team,Data Center B,2024-08-31 08:00:00,2024-09-03 05:00:00,69.0,Closed,Reboot
INC100913,Application Bug,Medium,IT Support,Remote Site 1,2024-02-03 04:00:00,2024-02-05 15:00:00,59.0,Resolved,Configuration Fix
INC100914,Application Bug,Critical,Network Team,Data Center B,2024-02-19 01:00:00,2024-02-20 11:00:00,34.0,Resolved,Configuration Fix
INC100915,Application Bug,Medium,Security Team,Head Office,2024-06-03 17:00:00,2024-06-06 08:00:00,63.0,Closed,Reboot
INC100916,Network Outage,Critical,IT Support,Head Office,2024-06-12 09:00:00,2024-06-14 21:00:00,60.0,Closed,Patch Applied
INC100917,Security Breach,High,Database Admin,Remote Site 2,2024-02-13 11:00:00,2024-02-16 05:00:00,66.0,Closed,Reboot
INC100918,Application Bug,Low,Security Team,Remote Site 2,2024-08-09 16:00:00,2024-08-10 02:00:00,10.0,Resolved,Configuration Fix
INC100919,Database Failure,Critical,DevOps,Remote Site 2,2024-05-21 02:00:00,2024-05-22 09:00:00,31.0,Resolved,Security Mitigation
INC100920,Server Crash,Medium,DevOps,Remote Site 1,2024-01-23 13:00:00,2024-01-25 09:00:00,44.0,Resolved,Patch Applied
INC100921,Database Failure,Critical,DevOps,Remote Site 2,2024-09-25 17:00:00,2024-09-27 13:00:00,44.0,Resolved,Security Mitigation
INC100922,Server Crash,Medium,IT Support,Remote Site 2,2024-10-12 14:00:00,2024-10-15 05:00:00,63.0,Closed,Reboot
INC100923,Database Failure,Critical,Security Team,Remote Site 2,2024-02-03 07:00:00,2024-02-05 16:00:00,57.0,Resolved,Patch Applied
INC100924,Security Breach,Critical,IT Support,Remote Site 2,2024-02-07 02:00:00,2024-02-09 03:00:00,49.0,Resolved,Configuration Fix
INC100925,Application Bug,Low,IT Support,Data Center B,2024-10-05 21:00:00,2024-10-06 15:00:00,18.0,Resolved,Security Mitigation
INC100926,Network Outage,Medium,Network Team,Remote Site 1,2024-06-30 08:00:00,2024-07-01 22:00:00,38.0,Resolved,Hardware Replacement
INC100927,Database Failure,Critical,Network Team,Data Center B,2024-08-20 14:00:00,2024-08-22 07:00:00,41.0,Resolved,Configuration Fix
INC100928,Database Failure,High,DevOps,Head Office,2024-01-31 11:00:00,2024-01-31 13:00:00,2.0,Resolved,Security Mitigation
INC100929,Database Failure,Critical,Network Team,Head Office,2024-01-22 07:00:00,2024-01-24 07:00:00,48.0,Resolved,Security Mitigation
INC100930,Network Outage,Low,Database Admin,Head Office,2024-02-07 10:00:00,2024-02-08 23:00:00,37.0,Resolved,Reboot
INC100931,Server Crash,Critical,Database Admin,Remote Site 1,2024-08-01 09:00:00,2024-08-03 02:00:00,41.0,Resolved,Hardware Replacement
INC100932,Application Bug,Critical,DevOps,Remote Site 2,2024-03-13 02:00:00,2024-03-14 01:00:00,23.0,Resolved,Hardware Replacement
INC100933,Server Crash,Medium,Database Admin,Remote Site 1,2024-10-14 20:00:00,2024-10-16 19:00:00,47.0,Resolved,Hardware Replacement
INC100934,Server Crash,High,Network Team,Data Center B,2024-01-04 23:00:00,2024-01-05 09:00:00,10.0,Resolved,Reboot
INC100935,Server Crash,Critical,DevOps,Data Center B,2024-01-29 21:00:00,2024-01-30 15:00:00,18.0,Resolved,Hardware Replacement
INC100936,Application Bug,Critical,Database Admin,Data Center B,2024-06-04 02:00:00,2024-06-06 20:00:00,66.0,Closed,Hardware Replacement
INC100937,Database Failure,Critical,DevOps,Head Office,2024-03-18 01:00:00,2024-03-19 01:00:00,24.0,Resolved,Hardware Replacement
INC100938,Database Failure,Low,Database Admin,Remote Site 1,2024-10-16 01:00:00,2024-10-17 08:00:00,31.0,Resolved,Security Mitigation
INC100939,Security Breach,Critical,Database Admin,Remote Site 2,2024-05-05 06:00:00,2024-05-05 11:00:00,5.0,Resolved,Reboot
INC100940,Database Failure,Critical,Security Team,Data Center A,2024-07-17 01:00:00,2024-07-19 15:00:00,62.0,Closed,Reboot
INC100941,Server Crash,High,DevOps,Remote Site 2,2024-01-27 16:00:00,2024-01-30 11:00:00,67.0,Closed,Security Mitigation
INC100942,Network Outage,Medium,DevOps,Data Center A,2024-08-21 11:00:00,2024-08-24 09:00:00,70.0,Closed,Security Mitigation
INC100943,Security Breach,Low,Security Team,Remote Site 2,2024-09-22 17:00:00,2024-09-22 19:00:00,2.0,Resolved,Hardware Replacement
INC100944,Application Bug,Critical,Database Admin,Head Office,2024-05-23 16:00:00,2024-05-25 14:00:00,46.0,Resolved,Configuration Fix
INC100945,Security Breach,Medium,IT Support,Remote Site 2,2024-09-12 19:00:00,2024-09-14 10:00:00,39.0,Resolved,Security Mitigation
INC100946,Security Breach,Low,DevOps,Remote Site 2,2024-02-27 17:00:00,2024-02-28 00:00:00,7.0,Resolved,Configuration Fix
INC100947,Database Failure,Low,Security Team,Remote Site 1,2024-01-29 03:00:00,2024-01-29 20:00:00,17.0,Resolved,Security Mitigation
INC100948,Network Outage,High,Security Team,Data Center B,2024-07-29 04:00:00,2024-07-30 16:00:00,36.0,Resolved,Configuration Fix
INC100949,Security Breach,Low,IT Support,Remote Site 2,2024-02-29 14:00:00,2024-03-01 10:00:00,20.0,Resolved,Hardware Replacement
INC100950,Security Breach,Medium,Security Team,Data Center B,2024-06-14 12:00:00,2024-06-15 12:00:00,24.0,Resolved,Security Mitigation
INC100951,Network Outage,High,IT Support,Data Center B,2024-07-22 06:00:00,2024-07-23 02:00:00,20.0,Resolved,Hardware Replacement
INC100952,Application Bug,Critical,Network Team,Remote Site 1,2024-09-04 19:00:00,2024-09-05 17:00:00,22.0,Resolved,Patch Applied
INC100953,Database Failure,High,IT Support,Head Office,2024-09-14 20:00:00,2024-09-15 11:00:00,15.0,Resolved,Reboot
INC100954,Server Crash,Critical,DevOps,Remote Site 1,2024-04-12 20:00:00,2024-04-15 09:00:00,61.0,Closed,Security Mitigation
INC100955,Server Crash,Critical,DevOps,Remote Site 1,2024-03-30 15:00:00,2024-03-31 10:00:00,19.0,Resolved,Security Mitigation
INC100956,Application Bug,Low,Security Team,Remote Site 1,2024-05-10 09:00:00,2024-05-12 02:00:00,41.0,Resolved,Security Mitigation
INC100957,Network Outage,Low,Database Admin,Head Office,2024-11-22 09:00:00,2024-11-24 17:00:00,56.0,Resolved,Security Mitigation
INC100958,Security Breach,High,Security Team,Head Office,2024-09-30 20:00:00,2024-10-01 09:00:00,13.0,Resolved,Configuration Fix
INC100959,Database Failure,Critical,DevOps,Data Center B,2024-09-07 15:00:00,2024-09-08 16:00:00,25.0,Resolved,Security Mitigation
INC100960,Security Breach,Medium,Security Team,Remote Site 2,2024-01-04 14:00:00,2024-01-04 16:00:00,2.0,Resolved,Reboot
INC100961,Network Outage,Critical,IT Support,Remote Site 2,2024-02-05 11:00:00,2024-02-07 21:00:00,58.0,Resolved,Configuration Fix
INC100962,Server Crash,High,Security Team,Data Center B,2024-01-12 14:00:00,2024-01-12 18:00:00,4.0,Resolved,Security Mitigation
INC100963,Network Outage,Low,Database Admin,Data Center B,2024-11-20 10:00:00,2024-11-21 02:00:00,16.0,Resolved,Reboot
INC100964,Network Outage,Medium,DevOps,Remote Site 2,2024-10-01 03:00:00,2024-10-02 03:00:00,24.0,Resolved,Reboot
INC100965,Server Crash,High,Security Team,Remote Site 1,2024-08-13 10:00:00,2024-08-13 20:00:00,10.0,Resolved,Hardware Replacement
INC100966,Security Breach,Critical,Security Team,Head Office,2024-02-25 06:00:00,2024-02-25 16:00:00,10.0,Resolved,Configuration Fix
INC100967,Network Outage,Critical,DevOps,Head Office,2024-01-21 12:00:00,2024-01-22 22:00:00,34.0,Resolved,Configuration Fix
INC100968,Server Crash,Critical,IT Support,Remote Site 1,2024-11-12 22:00:00,2024-11-14 00:00:00,26.0,Resolved,Security Mitigation
INC100969,Application Bug,Medium,DevOps,Data Center A,2024-02-19 02:00:00,2024-02-22 00:00:00,70.0,Closed,Hardware Replacement
INC100970,Server Crash,Low,DevOps,Head Office,2024-02-05 06:00:00,2024-02-05 11:00:00,5.0,Resolved,Reboot
INC100971,Network Outage,High,DevOps,Data Center A,2024-11-02 00:00:00,2024-11-04 16:00:00,64.0,Closed,Patch Applied
INC100972,Network Outage,Low,DevOps,Head Office,2024-02-21 17:00:00,2024-02-23 12:00:00,43.0,Resolved,Hardware Replacement
INC100973,Database Failure,Low,Database Admin,Remote Site 1,2024-06-12 04:00:00,2024-06-14 12:00:00,56.0,Resolved,Hardware Replacement
INC100974,Network Outage,Medium,IT Support,Remote Site 1,2024-11-21 16:00:00,2024-11-24 06:00:00,62.0,Closed,Reboot
INC100975,Database Failure,High,Security Team,Head Office,2024-05-16 17:00:00,2024-05-17 01:00:00,8.0,Resolved,Reboot
INC100976,Security Breach,High,IT Support,Remote Site 1,2024-09-16 13:00:00,2024-09-18 03:00:00,38.0,Resolved,Patch Applied
INC100977,Server Crash,Low,DevOps,Data Center B,2024-04-12 00:00:00,2024-04-14 02:00:00,50.0,Resolved,Reboot
INC100978,Security Breach,Critical,IT Support,Remote Site 1,2024-09-07 23:00:00,2024-09-09 00:00:00,25.0,Resolved,Patch Applied
INC100979,Network Outage,Medium,IT Support,Remote Site 2,2024-03-22 09:00:00,2024-03-25 00:00:00,63.0,Closed,Hardware Replacement
INC100980,Network Outage,High,DevOps,Remote Site 2,2024-11-25 08:00:00,2024-11-27 18:00:00,58.0,Resolved,Reboot
INC100981,Network Outage,High,IT Support,Head Office,2024-09-25 21:00:00,2024-09-26 03:00:00,6.0,Resolved,Hardware Replacement
INC100982,Network Outage,Medium,Database Admin,Remote Site 1,2024-11-16 21:00:00,2024-11-19 18:00:00,69.0,Closed,Patch Applied
INC100983,Database Failure,Medium,IT Support,Data Center A,2024-09-08 00:00:00,2024-09-08 19:00:00,19.0,Resolved,Hardware Replacement
INC100984,Network Outage,Critical,Database Admin,Data Center A,2024-03-23 20:00:00,2024-03-24 13:00:00,17.0,Resolved,Reboot
INC100985,Server Crash,Low,Security Team,Data Center A,2024-06-04 17:00:00,2024-06-05 15:00:00,22.0,Resolved,Security Mitigation
INC100986,Network Outage,Low,IT Support,Remote Site 1,2024-07-22 02:00:00,2024-07-23 07:00:00,29.0,Resolved,Reboot
INC100987,Server Crash,Critical,Security Team,Remote Site 1,2024-04-20 16:00:00,2024-04-21 08:00:00,16.0,Resolved,Security Mitigation
INC100988,Database Failure,Medium,Security Team,Data Center B,2024-09-17 20:00:00,2024-09-18 02:00:00,6.0,Resolved,Security Mitigation
INC100989,Server Crash,High,IT Support,Data Center A,2024-04-03 11:00:00,2024-04-04 06:00:00,19.0,Resolved,Hardware Replacement
INC100990,Server Crash,High,Database Admin,Data Center B,2024-05-29 17:00:00,2024-05-31 01:00:00,32.0,Resolved,Security Mitigation
INC100991,Network Outage,Medium,IT Support,Remote Site 2,2024-05-08 09:00:00,2024-05-09 06:00:00,21.0,Resolved,Reboot
INC100992,Application Bug,Low,IT Support,Data Center A,2024-03-02 05:00:00,2024-03-02 17:00:00,12.0,Resolved,Security Mitigation
INC100993,Security Breach,Critical,DevOps,Data Center B,2024-03-11 08:00:00,2024-03-12 03:00:00,19.0,Resolved,Configuration Fix
INC100994,Database Failure,Critical,DevOps,Data Center B,2024-11-16 04:00:00,2024-11-17 03:00:00,23.0,Resolved,Security Mitigation
INC100995,Network Outage,Medium,DevOps,Remote Site 2,2024-11-20 08:00:00,2024-11-20 20:00:00,12.0,Resolved,Configuration Fix
INC100996,Security Breach,Critical,IT Support,Remote Site 2,2024-03-21 10:00:00,2024-03-22 11:00:00,25.0,Resolved,Reboot
INC100997,Database Failure,Low,Database Admin,Head Office,2024-10-21 11:00:00,2024-10-24 09:00:00,70.0,Closed,Security Mitigation
INC100998,Server Crash,Critical,Network Team,Head Office,2024-01-19 02:00:00,2024-01-20 03:00:00,25.0,Resolved,Reboot
INC100999,Server Crash,Critical,DevOps,Data Center B,2024-02-24 12:00:00,2024-02-24 18:00:00,6.0,Resolved,Reboot
INC101000,Security Breach,High,Network Team,Remote Site 1,2024-03-26 19:00:00,2024-03-28 14:00:00,43.0,Resolved,Security Mitigation
INC101001,Application Bug,Low,IT Support,Data Center A,2024-11-11 16:00:00,2024-11-14 13:00:00,69.0,Closed,Patch Applied
INC101002,Server Crash,Low,DevOps,Remote Site 2,2024-02-09 14:00:00,2024-02-10 00:00:00,10.0,Resolved,Patch Applied
INC101003,Application Bug,High,DevOps,Data Center B,2024-09-12 00:00:00,2024-09-13 18:00:00,42.0,Resolved,Patch Applied
INC101004,Network Outage,High,Network Team,Data Center A,2024-03-21 22:00:00,2024-03-24 03:00:00,53.0,Resolved,Patch Applied
INC101005,Application Bug,Medium,IT Support,Remote Site 1,2024-07-18 17:00:00,2024-07-21 08:00:00,63.0,Closed,Reboot
INC101006,Application Bug,Medium,Network Team,Remote Site 2,2024-06-04 07:00:00,2024-06-05 06:00:00,23.0,Resolved,Hardware Replacement
INC101007,Security Breach,Medium,DevOps,Data Center B,2024-08-03 17:00:00,2024-08-05 15:00:00,46.0,Resolved,Configuration Fix
INC101008,Server Crash,High,Network Team,Data Center A,2024-08-24 06:00:00,2024-08-24 14:00:00,8.0,Resolved,Configuration Fix
INC101009,Server Crash,Low,DevOps,Remote Site 1,2024-05-22 18:00:00,2024-05-23 16:00:00,22.0,Resolved,Configuration Fix
INC101010,Server Crash,High,Database Admin,Data Center B,2024-09-26 11:00:00,2024-09-27 09:00:00,22.0,Resolved,Security Mitigation
INC101011,Database Failure,Medium,IT Support,Remote Site 1,2024-10-19 12:00:00,2024-10-22 07:00:00,67.0,Closed,Hardware Replacement
INC101012,Server Crash,Critical,DevOps,Head Office,2024-01-05 22:00:00,2024-01-08 05:00:00,55.0,Resolved,Patch Applied
INC101013,Server Crash,High,DevOps,Remote Site 2,2024-03-16 21:00:00,2024-03-17 17:00:00,20.0,Resolved,Security Mitigation
